2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | ERROR | biosignals.__main__ | load_config | [Router] Failed to load sensor config (C:\bci\Neurokey\config\sensor_config.json): Expecting property name enclosed in double quotes: line 22 column 1 (char 379) — using defaults
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.__main__ | load_config | [Router] Failed to load filter config (C:\bci\Neurokey\config\filter_config.json): Expecting property name enclosed in double quotes: line 4 column 1 (char 30) — using defaults
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
ame enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:22 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:22 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:23 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:23 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:23 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | ERROR | biosignals.__main__ | load_config | [Router] Failed to load sensor config (C:\bci\Neurokey\config\sensor_config.json): Expecting property name enclosed in double quotes: line 22 column 1 (char 379) — using defaults
2026-04-06 14:27:24 | ERROR | biosignals.__main__ | load_config | [Router] Failed to load filter config (C:\bci\Neurokey\config\filter_config.json): Expecting property name enclosed in double quotes: line 4 column 1 (char 30) — using defaults
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:24 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:24 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:25 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:25 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.src.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
2026-04-06 14:27:25 | ERROR | biosignals.src.utils.config | _load_config |    File: C:\bci\Neurokey\config\sensor_config.json
2026-04-06 14:27:25 | INFO | biosignals.utils.config | _watch_loop | ♻️ FilterConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config | ❌ FilterConfig JSON syntax error: Expecting property name enclosed in double quotes: line 4 column 1 (char 30)
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config |    File: C:\bci\Neurokey\config\filter_config.json
2026-04-06 14:27:25 | INFO | biosignals.utils.config | _watch_loop | ♻️ SensorConfig changed — reloading...
2026-04-06 14:27:25 | ERROR | biosignals.utils.config | _load_config | ❌ SensorConfig JSON syntax error: Expecting property name enclosed in double quotes: line 22 column 1 (char 379)
